,0
2624,457880.6451540637
2625,119672.12928988365
2626,552664.5656345244
2627,353661.3506524571
2628,42991.857909022656
2629,298823.572283164
2630,449813.33374651556
2631,252101.55631038762
2632,1195902.9529207372
2633,1006529.5689187747
2634,1820296.803405033
2635,868052.3900730208
2636,397650.20249542466
2637,333706.75075932115
2638,207118.84205099207
2639,1321508.7793059042
2640,168930.15990677068
2641,544756.4640995192
2642,623712.3442843024
2643,196793.17599179974
2644,510487.657166459
2645,377493.7588163739
2646,497022.92264241853
2647,718201.6048994855
2648,529386.142529488
2649,496168.15280852164
2650,147615.90125728876
2651,446475.57253363985
2652,581604.5111769624
2653,730560.9907884331
2654,835637.2701507787
2655,713526.3066698204
2656,-37890.464930764574
2657,387299.48804002395
2658,339084.01274218527
2659,106972.52270180016
2660,297755.52102489606
2661,271317.1851983355
2662,710228.7070965695
2663,910526.9121312456
2664,761221.3497716923
2665,873579.9590035343
2666,406713.47231305076
2667,611970.5752494748
2668,1079283.3063521604
2669,694459.8328421443
2670,50360.977352737216
2671,636277.9199591379
2672,610893.3082835859
2673,657114.3256874288
2674,541238.8575194799
2675,529636.5515579632
2676,680265.8437409098
2677,567889.1163962241
2678,196776.6193596727
2679,792045.914487745
2680,328972.2731809225
2681,603252.3462081132
2682,-120495.78623332575
2683,642002.3794299753
2684,542888.4136744987
2685,231692.22118591948
2686,927252.4925883011
2687,695763.7074775433
2688,328421.21786229487
2689,1206526.0713991201
2690,116385.07476090465
2691,740269.0341914964
2692,181754.33819290914
2693,351199.8417162477
2694,376407.48845895135
2695,309183.2328061345
2696,191969.92459269322
2697,311072.51635272277
2698,458025.7268614166
2699,874647.3352769829
2700,323879.84667030384
2701,343281.76814640325
2702,349994.82251420186
2703,336690.53422208375
2704,224085.10591701377
2705,338308.8750005545
2706,869750.6125158645
2707,786986.4241370956
2708,768514.5259863087
2709,173227.87605973147
2710,409104.3213749734
2711,1761581.710803593
2712,676678.7320560461
2713,574390.2208103675
2714,576215.6214444696
2715,525284.8572257814
2716,624366.3378256006
2717,1313985.3353966502
2718,683983.0600414736
2719,421202.29346997815
2720,619137.844310311
2721,556127.1951930063
2722,87926.356959122
2723,-87560.50749391469
2724,2483528.520218304
2725,314862.71873570734
2726,313279.99794554524
2727,862040.9808115646
2728,940537.4299100983
2729,223184.40069890907
2730,557566.0631463713
2731,263208.5775757844
2732,718669.3615928272
2733,2262280.0116014304
2734,1115492.1274263146
2735,790634.2948174347
2736,448153.878636774
2737,180870.34409841738
2738,181439.70049684116
2739,1055402.1361862654
2740,389882.37584357196
2741,922742.9188017574
2742,451096.2326563762
2743,400924.1710371281
2744,707152.1472692516
2745,484896.67073879146
2746,1124739.399251583
2747,202712.73088557983
2748,436926.7405467192
2749,882523.2448483101
2750,550133.4019341
2751,466487.9339211425
2752,317240.90597416763
2753,655280.1854921684
2754,825604.2647812263
2755,891736.6202062439
2756,459770.24138990825
2757,331931.09514354356
2758,642660.0604827359
2759,613953.9418329493
2760,511443.05127614073
2761,814654.2736247921
2762,227116.66813874908
2763,1708594.47914073
2764,522266.91190969665
2765,399545.2517293965
2766,1003477.892703679
2767,609806.6972112347
2768,251568.1449764354
2769,407600.95430606534
2770,472211.8658425885
2771,201550.19252593967
2772,290769.96236073575
2773,695763.272434653
2774,1010210.8326434678
2775,201060.29112455325
2776,399878.45129465323
2777,869882.9761457128
2778,458655.5835089489
2779,-106053.03854322346
2780,2533543.506180054
2781,311800.4986669485
2782,518058.52753055457
2783,187665.32072431385
2784,808230.7334614848
2785,495427.26323536213
2786,678427.8985537646
2787,1166052.219422638
2788,525308.86801762
2789,633022.3175630355
2790,246600.0790845396
2791,861776.8128857723
2792,436708.15222866915
2793,794460.7063370859
2794,92106.69065108214
2795,343647.8432420766
2796,183633.61454093864
2797,793389.0151699602
2798,407323.35020140174
2799,365785.66698978725
2800,896635.888837918
2801,344540.9954293906
2802,514475.2361867735
2803,1249868.2466058852
2804,385627.1867831694
2805,266019.72501741076
2806,362973.247339046
2807,1224343.2645661165
2808,347191.74694968294
2809,391037.22836676496
2810,1033699.8959839967
2811,1693634.7091140845
2812,168866.2546103053
2813,-3521.0715921535448
2814,364007.51331017795
2815,658025.3985070017
2816,479627.865671334
2817,337852.62854284013
2818,340881.8370541765
2819,1260170.9280060348
2820,569123.0482693331
2821,65768.39777682308
2822,634503.9165025096
2823,724283.6123989956
2824,339941.9785725509
2825,459441.3615438618
2826,1059223.70928691
2827,1217468.4633020358
2828,176409.4919760374
2829,743288.5488559809
2830,441716.0070282562
2831,1286215.1730263727
2832,210874.11202967638
2833,284045.9667534174
2834,114150.29898603319
2835,248466.21806390118
2836,620706.6691667183
2837,209984.69691248686
2838,1966250.757816987
2839,206845.16282008524
2840,974603.5895100947
2841,523067.93339870207
2842,405135.8481041762
2843,538915.3693582062
2844,599109.5542953499
2845,996663.7954198221
2846,466440.8324525632
2847,439918.57849698234
2848,2401834.1486340873
2849,239581.94652143313
2850,560469.4817461305
2851,638267.1361987115
2852,375143.4446817299
2853,293795.21226494736
2854,345599.43048826477
2855,151640.3777705931
2856,341301.3745875892
2857,497955.5112230226
2858,567832.7111759325
2859,399412.20818046085
2860,300694.85708989063
2861,673741.4370838552
2862,868845.1365334691
2863,614891.8542029426
2864,524597.4804645119
2865,511334.14745821676
2866,527049.3610227001
2867,174420.55314047285
2868,373622.29656496574
2869,447858.2247586902
2870,-102416.78797324409
2871,386122.2397814413
2872,103128.77639854857
2873,510774.4263974903
2874,388667.83811227535
2875,256799.39597876248
2876,219079.39947589987
2877,574507.2404148013
2878,538247.8355839325
2879,274623.42515772
2880,617139.9673802634
2881,318286.63579184446
2882,532915.8320546271
2883,338739.12865852506
2884,206138.71197868837
2885,424555.64999701385
2886,831694.9107170141
2887,337116.1948156351
2888,664075.3711774325
2889,544289.6673761677
2890,1449962.991927708
2891,568559.2264301729
2892,773825.401740209
2893,22241.19079232216
2894,354506.02080796845
2895,231972.57176911534
2896,62189.80270947795
2897,621249.7997899028
2898,287601.5356766562
2899,317748.52898529905
2900,542623.1792807154
2901,314937.25838863826
2902,331498.7990690927
2903,374524.03622422845
2904,280008.23424308916
2905,232734.2501371958
2906,429224.091103776
2907,805888.946391227
2908,522674.00194864185
2909,438074.11049414065
2910,880348.0965406914
2911,386064.98883837985
2912,1397191.0245384169
2913,418852.44444515347
2914,657019.661036933
2915,857468.4285679044
2916,742692.6215239895
2917,701155.9854379926
2918,-167674.01107009084
2919,396851.7150910032
2920,1071267.3115310096
2921,551974.9901450373
2922,333840.1341219727
2923,2101078.7056826665
2924,461916.13154120627
2925,225730.45197556622
2926,698420.591447861
2927,191453.0199502902
2928,453926.34158606315
2929,1697108.106847412
2930,517615.6712118344
2931,411138.21651322336
2932,530329.0168170522
2933,292912.49308156956
2934,361320.564460926
2935,158978.3313932892
2936,1458012.2085788124
2937,504885.2080950526
2938,209641.4478110209
2939,721912.3006775108
2940,174191.90134146193
2941,344262.314166086
2942,396883.6383416342
2943,404219.2536547155
2944,245129.88532239478
2945,289396.69377097837
2946,463722.491382728
2947,362807.0701725575
2948,949168.1884360352
2949,1751450.1039089463
2950,818355.6745368607
2951,492052.91079118813
2952,1087031.5900468687
2953,382515.60625031113
2954,504228.9797188112
2955,493729.4872056999
2956,954079.3201435002
2957,467786.61100494943
2958,1188783.575171797
2959,362148.21198712057
2960,935837.4341838841
2961,627249.2668845943
2962,354848.4338892491
2963,347496.0374306757
2964,331640.24347434216
2965,130954.88388925494
2966,151568.49473371753
2967,870809.7375672354
2968,599105.816579555
2969,405640.12106817064
2970,487889.06995520426
2971,585593.9065204296
2972,757124.8227156902
2973,220175.595950844
2974,425824.73714518873
2975,162805.61964359006
2976,849564.417138277
2977,155116.27462395612
2978,622832.9582986196
2979,486686.375461795
2980,599786.6932683064
2981,515330.26145750296
2982,647350.2055833752
2983,658249.1346162186
2984,330614.2028550673
2985,574439.6152405287
2986,762657.124721928
2987,665226.4025324261
2988,337839.0098276953
2989,1050402.8146652668
2990,531682.8745895625
2991,778979.686997418
2992,315208.7536102724
2993,229928.23295080324
2994,278804.575977117
2995,733786.8893826677
2996,233237.69926959364
2997,990886.4565732257
2998,1071694.6739519518
